Front,Back,Tags
"hybrid
/'haibrid/

_…ed its 226 portfolio companies to describe
work in the future, two-thirds said “**hybrid**”._","## hybrid

**Chinese:** n. 混血儿, 杂种, 混合物\na. 混合的, 杂种的, 混合语的\n[计] NetWare的主机实用程序, 双重用户建立程序
**English:** n. a composite of mixed origin\nn. (genetics) an organism that is the offspring of genetically dissimilar parents or stock; especially offspring produced by breeding plants or animals of different varieties or breeds or species\ns. produced by crossbreeding
**CEFR:** B2

📊 Appears in 36 issue(s) · 44 occurrences",CEFR::B2
"veto
/'vi:tәu/

_You look like a fucking idiot now.”

session to tackle the issue, and to **veto** funding for the legislative branch of
state government in the meantime._","## veto

**Chinese:** n. 否决权\nvt. 否决, 禁止
**English:** n. a vote that blocks a decision\nn. the power or right to prohibit or reject a proposed or intended act (especially the power of a chief executive to reject a bill passed by the legislature)\nv. vote against; refuse to endorse; refuse to assent
**CEFR:** C2

📊 Appears in 34 issue(s) · 44 occurrences",CEFR::C2
"decisive
/di'saisiv/

_this, but an important one was a **decisive** shift in Chinese policy._","## decisive

**Chinese:** a. 决定性的, 坚定的, 果断的
**English:** a. determining or having the power to determine an outcome\ns. unmistakable\na. characterized by decision and firmness
**CEFR:** B2

📊 Appears in 37 issue(s) · 44 occurrences",CEFR::B2
"bolster
/'bәulstә/

_It could deploy special forces on brief sorties to **bolster**
the Afghan army, for instance._","## bolster

**Chinese:** n. 支持, 长枕\nvt. 支持, 支撑
**English:** n. a pillow that is often put across a bed underneath the regular pillows\nv. support and strengthen\nv. prop up with a pillow or bolster
**CEFR:** C2

📊 Appears in 37 issue(s) · 44 occurrences",CEFR::C2
"biography
/bai'ɒgrәfi/

_It is from a **biography** of John le Carré
—and who wouldn’t wonder, Smiley-like, how those entries all join up?_","## biography

**Chinese:** n. 传记
**English:** n. an account of the series of events making up a person's life
**CEFR:** B1

📊 Appears in 38 issue(s) · 44 occurrences",CEFR::B1
"upheaval
/ʌp'hi:vl/

_Transnational challenges such as climate change, 
rising inequality and technological disruption are causing 
discontent and **upheaval** around the world._","## upheaval

**Chinese:** n. 举起, 隆起, 大变动, 剧变
**English:** n. (geology) a rise of land to a higher elevation (as in the process of mountain building)
**CEFR:** C2

📊 Appears in 40 issue(s) · 43 occurrences",CEFR::C2
"reliant
/ri'laiәnt/

_American spooks will become
more **reliant** on agents recruited mostly outside Afghanistan, and on signals
intelligence._","## reliant

**Chinese:** a. 依赖的, 信赖的
**English:** s. relying on another for support
**CEFR:** B1

📊 Appears in 39 issue(s) · 43 occurrences",CEFR::B1
"dubious
/'dju:biәs/

_Boosterism for shiny new reclamation projects in the early 1900s led to
**dubious** decision-making._","## dubious

**Chinese:** a. 可疑的, 不确定的
**English:** s. not convinced
**CEFR:** C2

📊 Appears in 37 issue(s) · 43 occurrences",CEFR::C2
"enthusiastic
/in.θju:zi'æstik/

_The laconic
Mr Knight’s sidekick was Jeff Johnson, an oddball so **enthusiastic** about
selling trainers that he wrote endless letters to his exasperated boss._","## enthusiastic

**Chinese:** a. 狂热的, 热心的, 热烈的
**English:** a. having or showing great excitement and interest
**CEFR:** B1

📊 Appears in 37 issue(s) · 43 occurrences",CEFR::B1
"potent
/'pәutnt/

_…ment clinics
were closed and Mexican cartels established supply lines of cheap, **potent**
drugs to all parts of America._","## potent

**Chinese:** a. 有力的, 有说服力的, 有效的\n[医] 有力的, 有性交能力的
**English:** s. having great influence\ns. having or wielding force or authority\na. having a strong physiological or chemical effect\na. (of a male) capable of copulation
**CEFR:** B2

📊 Appears in 40 issue(s) · 42 occurrences",CEFR::B2
"counterpart
/'kauntәpɑ:t/

_**counterpart** “anywhere, anytime, without preconditions”._","## counterpart

**Chinese:** n. 副本, 复本, 配对物, 相应物\n[经] 副本, 正副二份中之一
**English:** n. a person or thing having the same function or characteristics as another\nn. a duplicate copy
**CEFR:** C1

📊 Appears in 37 issue(s) · 42 occurrences",CEFR::C1
"submarine
/'sʌbmәri:n/

_…with medium-range
anti-ship missiles which could “largely neutralise Greek anti-**submarine**
warfare capabilities”, adds Mr Karagiannis, although much depends…_","## submarine

**Chinese:** n. 潜水艇, 海底生物\na. 海中的, 生长在海中的\nvt. 用潜水艇攻击\nvi. 在下疾行, 在下滑动
**English:** n. a submersible warship usually armed with torpedoes\nv. move forward or under in a sliding motion\nv. throw with an underhand motion\nv. bring down with a blow to the legs
**CEFR:** B1

📊 Appears in 29 issue(s) · 42 occurrences",CEFR::B1
"rein
/rein/

_keep a tight **rein** on oil output, restrain investment and return cash to
shareholders._","## rein

**Chinese:** n. 缰绳, 统治, 支配\nvt. 驾驭, 以缰绳控制, 控制\nvi. 勒住马
**English:** n. one of a pair of long straps (usually connected to the bit or the headpiece) used to control a horse\nn. any means of control\nv. stop or slow up one's horse or oneself by or as if by pulling the reins\nv. stop or check by or as if by a pull at the reins
**CEFR:** C2

📊 Appears in 38 issue(s) · 42 occurrences",CEFR::C2
"taxation
/tæk'seiʃәn/

_…Green Alliance, a
group of think-tanks, finds the public is even keen on green **taxation**, with
around six in ten supporting a levy on carbon._","## taxation

**Chinese:** n. 课税, 征税, 抽税, 税款, 估定的税额\n[经] 征税, 纳税, 税制
**English:** n. the imposition of taxes; the practice of the government in levying taxes on the subjects of a state
**CEFR:** B1

📊 Appears in 34 issue(s) · 42 occurrences",CEFR::B1
"provincial
/prә'vinʃәl/

_One is a tighter grip over unruly companies owned by municipal and
**provincial** governments._","## provincial

**Chinese:** n. 外地人, 粗野的人\na. 省的, 外地的, 偏狭的
**English:** n. (Roman Catholic Church) an official in charge of an ecclesiastical province acting under the superior general of a religious order\na. of or associated with a province\na. characteristic of the provinces or their people
**CEFR:** B1

📊 Appears in 39 issue(s) · 42 occurrences",CEFR::B1
"akin
/ә'kin/

_…within a short
period, against a speculated epidemic or pandemic of swine flu, **akin** to the
one in 1918._","## akin

**Chinese:** a. 同类的, 同族的, 同源的
**English:** s. similar in quality or character\ns. related by blood
**CEFR:** C1

📊 Appears in 38 issue(s) · 42 occurrences",CEFR::C1
"stark
/stɑ:k/

_The impact of the curbs on the property market is becoming more **stark**._","## stark

**Chinese:** a. 僵硬的, 完全的, 刻板的, 明显的, 荒凉的, 结实的\nadv. 突出地, 简直, 全然
**English:** s. complete or extreme\nr. completely
**CEFR:** C2

📊 Appears in 38 issue(s) · 42 occurrences",CEFR::C2
"quarantine
/'kwɒrәnti:n/

_Drug-overdose rates exploded
as people sheltered in self-enforced **quarantine**, addiction-treatment clinics
were closed and Mexican cartels esta…_","## quarantine

**Chinese:** n. 隔离, 封锁交通, 检疫期\nvt. 隔离, 排斥
**English:** n. enforced isolation of patients suffering from a contagious disease in order to prevent the spread of disease\nn. isolation to prevent the spread of infectious disease\nv. place into enforced isolation, as for medical reasons
**CEFR:** B2

📊 Appears in 30 issue(s) · 41 occurrences",CEFR::B2
"drought
/draut/

_than a quarter of the world’s population would be exposed to extreme
**drought** conditions for at least one month a year._","## drought

**Chinese:** n. 干旱, 缺乏
**English:** n. a shortage of rainfall\nn. a prolonged shortage
**CEFR:** B2

📊 Appears in 34 issue(s) · 41 occurrences",CEFR::B2
"passive
/'pæsiv/

_…at would
allow such firms to be included in indices like the FTSE, meaning that
**passive** tracker funds would buy their shares and improve their liquidity, an…_","## passive

**Chinese:** a. 消极的, 被动的, 冷漠的, 顺从的, 无源的\n[医] 被动的
**English:** a. lacking in energy or will\ns. peacefully resistant in response to injustice\na. expressing that the subject of the sentence is the patient of the action denoted by the verb
**CEFR:** B1

📊 Appears in 31 issue(s) · 41 occurrences",CEFR::B1
"espionage
/.espiә'nɑ:ʒ/

_■

Spies and the stage

A new book explores the symbiosis of **espionage**
and entertainment

nine shiploads of weapons to George Washington’s army._","## espionage

**Chinese:** n. 间谍活动\n[法] 间谍活动, 刺探, 间谍
**English:** n. the systematic use of spies to get military or political secrets
**CEFR:** C1

📊 Appears in 29 issue(s) · 41 occurrences",CEFR::C1
"suppress
/sә'pres/

_…, while simultaneously carrying out
vicious military campaigns in Waziristan to **suppress** other groups of
Pashtun Islamist extremists, demonstrates a fundame…_","## suppress

**Chinese:** vt. 镇压, 使止住, 禁止, 抑制, 查禁\n[法] 镇压, 平定, 禁止出版
**English:** v. to put down by force or authority\nv. put out of one's consciousness\nv. reduce the incidence or severity of or stop
**CEFR:** B2

📊 Appears in 34 issue(s) · 40 occurrences",CEFR::B2
"faction
/'fækʃәn/

_…ral and an ally of Mr Zuma, has strengthened
the president’s hand against their **faction** ahead of local elections and a party
conference later this year._","## faction

**Chinese:** n. 小派系, 内讧\n[法] 宗派, 派别, 小集团
**English:** n. a dissenting clique
**CEFR:** A2

📊 Appears in 35 issue(s) · 40 occurrences",CEFR::A2
"sympathetic
/.simpә'θetik/

_…for example by selecting the journalists and
publications which will lend it a **sympathetic** ear._","## sympathetic

**Chinese:** a. 有同情心的, 合意的, 赞成的\nn. 交感神经, 容易感受的人
**English:** a. of or relating to the sympathetic nervous system\na. expressing or feeling or resulting from sympathy or compassion or friendly fellow feelings; disposed toward\na. (of characters in literature or drama) evoking empathic or sympathetic feelings\ns. having similar disposition and tastes
**CEFR:** B2

📊 Appears in 37 issue(s) · 40 occurrences",CEFR::B2
"successive
/sәk'sesiv/

_If each **successive** history war grows
more intense, he adds, “Where do we end up in t…_","## successive

**Chinese:** a. 继承的, 连续的\n[经] 接续承运人; 连续的
**English:** s in regular succession without gaps
**CEFR:** B2

📊 Appears in 34 issue(s) · 40 occurrences",CEFR::B2
"millennium
/mi'leniәm/

_However, the “**Millennium** Drought'’ is
different from its predecessors._","## millennium

**Chinese:** n. 千禧年, 一千年
**English:** n. a span of 1000 years\nn. (New Testament) in Revelations it is foretold that those faithful to Jesus will reign with Jesus over the earth for a thousand years; the meaning of these words have been much debated; some denominations (e.g. Jehovah's Witnesses) expect it to be a thousand years of justice and peace and happiness\nn. the 1000th anniversary (or the celebration of it)
**CEFR:** C2

📊 Appears in 31 issue(s) · 40 occurrences",CEFR::C2
"hostility
/hɒs'tiliti/

_Both courtship and **hostility**, though, distract from the serious
business of feeding, and are therefore harmful._","## hostility

**Chinese:** n. 敌意, 敌对, 反对
**English:** n. a hostile (very unfriendly) disposition\nn. a state of deep-seated ill-will\nn. the feeling of a hostile person
**CEFR:** C1

📊 Appears in 36 issue(s) · 40 occurrences",CEFR::C1
"despair
/di'spєә/

_This gives meaning to life, giving us essential purpose
and resolving existential **despair**._","## despair

**Chinese:** n. 绝望, 失望\nvi. 绝望
**English:** n. a state in which all hope is lost or absent\nn. the feeling that everything is wrong and nothing will turn out well\nv. abandon hope; give up hope; lose heart
**CEFR:** B1

📊 Appears in 33 issue(s) · 40 occurrences",CEFR::B1
"bleak
/bli:k/

_Basil Rajapaksa, the finance minister (another brother of the
president), admits the situation is **bleak**._","## bleak

**Chinese:** a. 萧瑟的, 荒凉的, 阴冷的
**English:** s. unpleasantly cold and damp
**CEFR:** C2

📊 Appears in 32 issue(s) · 40 occurrences",CEFR::C2
"prevention
/pri'venʃәn/

_campaign against the disease, as the distribution of therapeutics rapidly
reduced mortality, and **prevention** efforts stemmed the growth of infections._","## prevention

**Chinese:** n. 阻止, 妨碍, 预防\n[医] 预防
**English:** n. the act of preventing
**CEFR:** B2

📊 Appears in 33 issue(s) · 39 occurrences",CEFR::B2
"dismal
/'dizmәl/

_But it is
only too characteristic of Sicily’s ill fortune that this popular victory should
ultimately have had such **dismal** effects._","## dismal

**Chinese:** a. 阴沉的, 凄凉的, 令人忧郁的\nn. 低落的情绪, 沼泽
**English:** s causing dejection
**CEFR:** C2

📊 Appears in 36 issue(s) · 39 occurrences",CEFR::C2
"breach
/bri:tʃ/

_Getting lots more houses built,
says Mr **Breach**, will require “every expensive area to do their bit”._","## breach

**Chinese:** n. 裂口, 违背, 破坏, 违反, 突破, 破裂\nvt. 攻破, 突破\nvi. 跳出水面
**English:** n. a failure to perform some promised act or obligation\nn. an opening (especially a gap in a dike or fortification)
**CEFR:** C1

📊 Appears in 36 issue(s) · 39 occurrences",CEFR::C1
"disrupt
/dis'rʌpt/

_Lending has proved
trickier to **disrupt**—perhaps owing to regulators’ firmer grip on this area of
finance—exc…_","## disrupt

**Chinese:** a. 分裂的, 中断的\nvt. 使分裂, 使瓦解
**English:** v. throw into disorder
**CEFR:** B2

📊 Appears in 36 issue(s) · 39 occurrences",CEFR::B2
"collateral
/kә'lætәrәl/

_…n auction in which the Bank of
England offered emergency loans to banks against **collateral** of varying
quality._","## collateral

**Chinese:** a. 并行的, 附随的, 旁系的\nn. 旁系亲属, 担保品
**English:** n. a security pledged for the repayment of a loan\na. descended from a common ancestor but through different lines\ns. serving to support or corroborate\ns. accompany, concomitant
**CEFR:** B2

📊 Appears in 27 issue(s) · 39 occurrences",CEFR::B2
"famine
/'fæmin/

_…e
in southern Madagascar, where some areas are dangerously close to full-
blown **famine**._","## famine

**Chinese:** n. 饥荒, 缺乏, 饥饿
**English:** n. a severe shortage of food (as through crop failure) resulting in violent hunger and starvation and death
**CEFR:** C1

📊 Appears in 29 issue(s) · 39 occurrences",CEFR::C1
"instant
/'instәnt/

_■

French covid-19 passports

The outcry was indeed **instant**._","## instant

**Chinese:** n. 立即, 瞬间\na. 紧急的, 立即的, 即时的
**English:** s. in or of the present month
**CEFR:** A2

📊 Appears in 34 issue(s) · 39 occurrences",CEFR::A2
"massacre
/'mæsәkә/

_…South Korean history

were tried on charges related to their coup, the Gwangju **massacre** and
corruption._","## massacre

**Chinese:** n. 大屠杀\nvt. 大屠杀, 残杀
**English:** v. kill a large number of people indiscriminately
**CEFR:** B2

📊 Appears in 33 issue(s) · 39 occurrences",CEFR::B2
"mar
/mɑ:/

_Paris 
myself for years having to 
at the moment it is prefemble 
**MAR**.GAR.BTO'BIUAN 
correct the young scientists 
to embracing people._","## mar

**Chinese:** vt. 损毁, 损伤, 糟蹋\nn. 三月
**English:** v. make imperfect
**CEFR:** C1

📊 Appears in 30 issue(s) · 38 occurrences",CEFR::C1
"dispatch
/dis'pætʃ/

_America’s **dispatch** of two towards the Taiwan Strait
during an escalation of cross-strait tension in 1996 is seared in the memory
of Chinese leaders._","## dispatch

**Chinese:** vt. 派遣\nn. 派遣, 急件\n[计] 调度
**English:** n. an official report (usually sent in haste)\nn. the act of sending off something\nn. the property of being prompt and efficient\nn. killing a person or animal
**CEFR:** B2

📊 Appears in 34 issue(s) · 38 occurrences",CEFR::B2
"pioneer
/.paiә'niә/

_…ion that pollutes the
environment and exploits its workers but as an innovative **pioneer** with
sustainable operations and a social conscience._","## pioneer

**Chinese:** n. 先锋, 拓荒者, 创始人\nvt. 提倡, 开辟, 开创, 倡导\nvi. 作先驱, 开路\na. 最早的, 开拓的, 先驱的, 有开拓者特点的
**English:** n. someone who helps to open up a new line of research or technology or art\nn. one the first colonists or settlers in a new territory\nv. open up an area or prepare a way\nv. open up and explore a new area
**CEFR:** B2

📊 Appears in 33 issue(s) · 38 occurrences",CEFR::B2
"stagnation
/stæg'neiʃәn/

_He hoped the games would help the country snap out of its
gloom after decades of economic **stagnation**, demographic decline and
devastating natural disasters._","## stagnation

**Chinese:** n. 淤塞, 停滞\n[医] 停滞, 滞留, 郁积
**English:** n. a state of inactivity (in business or art etc)\nn. inactivity of liquids; being stagnant; standing still; without current or circulation
**CEFR:** C2

📊 Appears in 31 issue(s) · 38 occurrences",CEFR::C2
"renaissance
/ri'neisәns/

_Aggravating matters is the Grand Ethiopian **Renaissance** Dam (GERD)
being built by the Ethiopians on the Nile near the border._","## renaissance

**Chinese:** n. 复活, 复兴, 文艺复兴\na. 文艺复兴的
**English:** n. the period of European history at the close of the Middle Ages and the rise of the modern world; a cultural rebirth from the 14th through the middle of the 17th centuries
**CEFR:** B2

📊 Appears in 30 issue(s) · 38 occurrences",CEFR::B2
"eventual
/i'ventʃuәl/

_The White House proposes to
expand processing of refugees within Central America for **eventual**
resettlement in America, a form of transnational asylum._","## eventual

**Chinese:** a. 最后的, 终于的
**English:** s. expected to follow in the indefinite future from causes already operating
**CEFR:** C1

📊 Appears in 34 issue(s) · 38 occurrences",CEFR::C1
"tenure
/'tenjuә/

_aiming to revoke his **tenure**._","## tenure

**Chinese:** n. 享有, 保有期\n[经] (财产,职位等的)占有, 占有权
**English:** n. the term during which some position is held\nn. the right to hold property; part of an ancient hierarchical system of holding lands\nv. give life-time employment to
**CEFR:** A1

📊 Appears in 38 issue(s) · 38 occurrences",CEFR::A1
"illicit
/i'lisit/

_industries, which get rich from helping Mr Putin’s cronies launder their
reputations, pursue their legal vendettas and shelter their **illicit** wealth._","## illicit

**Chinese:** a. 不法的, 不正当的, 禁止的\n[法] 违法的, 违禁的, 被禁止的
**English:** a. contrary to accepted morality (especially sexual morality) or convention
**CEFR:** C2

📊 Appears in 31 issue(s) · 38 occurrences",CEFR::C2
"opt
/ɒpt/

_The fix is a
programme whereby students attend public schools in other districts or,
using state funds, **opt** for private schools._","## opt

**Chinese:** vi. 选择
**English:** v select as an alternative over another
**CEFR:** C2

📊 Appears in 31 issue(s) · 38 occurrences",CEFR::C2
"corps
/kɒ:/

_At the time of its founding in 1949, the PRC had only a ﬂ edgling 
diplomatic **corps**, and was shunned by many countries and global 
institutions._","## corps

**Chinese:** n. 军, 队, 部队, 兵种\n[医] 对, 团; 体, 物体
**English:** n. an army unit usually consisting of two or more divisions and their support\nn. a body of people associated together
**CEFR:** A2

📊 Appears in 34 issue(s) · 37 occurrences",CEFR::A2
"beneficial
/.beni'fiʃәl/

_…companies—though it recently reduced public access to information on
companies’ **beneficial** owners, a move that was seen as a step backwards for
corporate tr…_","## beneficial

**Chinese:** a. 有益的, 受益的\n[经] 有使用权的, 可享利益的
**English:** s. promoting or enhancing well-being
**CEFR:** B2

📊 Appears in 36 issue(s) · 37 occurrences",CEFR::B2
"saga
/'sɑ:gә/

_…amount earned in a comparable period by “Fast
and Furious 9” (or “F9: The Fast **Saga**” as it is known in America) after the
Hollywood action movie was releas…_","## saga

**Chinese:** n. 传说, 英雄传奇, 冒险故事
**English:** n. a narrative telling the adventures of a hero or a family; originally (12th to 14th centuries) a story of the families that settled Iceland and their descendants but now any prose narrative that resembles such an account
**CEFR:** C2

📊 Appears in 35 issue(s) · 37 occurrences",CEFR::C2
"influx
/'inflʌks/

_The cities most notorious for
homelessness have absorbed an **influx** of people without building enough
homes to house them._","## influx

**Chinese:** n. 流入, 河口, 汇集\n[医] 注入, 流入
**English:** n the process of flowing in
**CEFR:** B2

📊 Appears in 35 issue(s) · 37 occurrences",CEFR::B2
"municipal
/mju:'nisipl/

_One is a tighter grip over unruly companies owned by **municipal** and
provincial governments._","## municipal

**Chinese:** a. 市政的, 自治区的, 内政的\n[经] 市政的, 市的
**English:** a. relating or belonging to or characteristic of a municipality\ns. of or relating to the government of a municipality
**CEFR:** B1

📊 Appears in 34 issue(s) · 37 occurrences",CEFR::B1
"abundant
/ә'bʌndәnt/

_Yet it
triggered a state of emergency in Lithuania and **abundant** media coverage
elsewhere._","## abundant

**Chinese:** a. 丰富的, 充分的, 大量的
**English:** a. present in great quantity
**CEFR:** B1

📊 Appears in 31 issue(s) · 37 occurrences",CEFR::B1
"sacred
/'seikrid/

_He regarded them as key to the **sacred** bond between elected
politician and electors._","## sacred

**Chinese:** a. 神圣的, 献给上帝的, 庄严的, 祭祀的\n[法] 神圣的, 不可侵犯的
**English:** a. concerned with religion or religious purposes\ns. worthy of respect or dedication\ns. (often followed by `to') devoted exclusively to a single use or purpose or person
**CEFR:** B1

📊 Appears in 33 issue(s) · 37 occurrences",CEFR::B1
"martial
/'mɑ:ʃәl/

_The firm showed off a mixed-**martial**-arts bout that viewers could watch
from any angle—even the point of view of one of the fighters._","## martial

**Chinese:** a. 战争的, 军事的, 尚武的, 威武的\n[医] 含铁的
**English:** n. Roman poet noted for epigrams (first century BC)\ns. of or relating to the armed forces
**CEFR:** C2

📊 Appears in 25 issue(s) · 37 occurrences",CEFR::C2
"boon
/bu:n/

_One type of acquirer proved a particular **boon** for legal advisers._","## boon

**Chinese:** n. 恩惠
**English:** s. very close and convivial
**CEFR:** C2

📊 Appears in 33 issue(s) · 36 occurrences",CEFR::C2
"accession
/æk'seʃәn/

_Charlemagne

**accession** process is dead._","## accession

**Chinese:** n. 到达, 即位, 增加, 同意, 发作, 正式接受\nvt. 登记入册
**English:** n. a process of increasing by addition (as to a collection or group)\nn. (civil law) the right to all of that which your property produces whether by growth or improvement\nn. something added to what you already have
**CEFR:** B2

📊 Appears in 29 issue(s) · 36 occurrences",CEFR::B2
"evangelical
/,i:væn'dʒelikәl/

_But there was an
outcry from **evangelical** Christians and right-wing politicians who
denounced “meddling” with biology._","## evangelical

**Chinese:** a. 福音派教会的\nn. 福音派信徒
**English:** a. relating to or being a Christian church believing in personal conversion and the inerrancy of the Bible especially the 4 Gospels\na. of or pertaining to or in keeping with the Christian gospel especially as in the first 4 books of the New Testament\ns. marked by ardent or zealous enthusiasm for a cause
**CEFR:** C2

📊 Appears in 27 issue(s) · 35 occurrences",CEFR::C2
"rampant
/'ræmpәnt/

_…o, before he deleted his Twitter account, often posted
about what he saw as the **rampant** fraud in the presidential election that cost
Mr Trump his victory._","## rampant

**Chinese:** a. 猖獗的, 蔓生的, 猛烈的, 跃立作扑击状的
**English:** s. unrestrained and violent\ns. rearing on left hind leg with forelegs elevated and head usually in profile\ns. (of a plant) having a lush and unchecked growth
**CEFR:** B2

📊 Appears in 31 issue(s) · 35 occurrences",CEFR::B2
"epic
/'epik/

_Tencent, another internet giant, is said to be haggling with American
regulators worried about its 40% stake in **Epic** Games, the developer of
Fortnite._","## epic

**Chinese:** n. 史诗, 叙事诗\na. 史诗的, 叙事诗的
**English:** s. very imposing or impressive; surpassing the ordinary (especially in size or scale)\na. constituting or having to do with or suggestive of a literary epic
**CEFR:** C2

📊 Appears in 32 issue(s) · 35 occurrences",CEFR::C2
"compliance
/kәm'plaiәns/

_Now worth $95bn, it also offers services ranging from tax
**compliance** to fraud prevention._","## compliance

**Chinese:** n. 遵从, 顺从, 屈从\n[化] 柔顺; 顺应
**English:** n acting according to certain accepted standards\nn a disposition or tendency to yield to the will of others\nn the act of submitting; usually surrendering power to another
**CEFR:** B1

📊 Appears in 31 issue(s) · 35 occurrences",CEFR::B1
"advisory
/әd'vaizәri/

_Ctrl-alt-denounce

The government issued an **advisory** calling China’s hacking a “major threat”
to the security of America and its allies._","## advisory

**Chinese:** a. 顾问的, 咨询的, 劝告的\n[法] 劝告的, 忠告的, 咨询的
**English:** n. an announcement that usually advises or warns the public of some threat\ns. giving advice
**CEFR:** B2

📊 Appears in 28 issue(s) · 35 occurrences",CEFR::B2
"oversee
/.әuvә'si:/

_But because Mr Assad finds it hard to pay his troops, he farms out much of
his country to warlords who **oversee** the smuggling._","## oversee

**Chinese:** vt. 向下看, 了望, 监督, 偷看到\n[法] 监察, 监督, 俯瞰
**English:** v. watch and direct
**CEFR:** C2

📊 Appears in 32 issue(s) · 35 occurrences",CEFR::C2
"consecutive
/kәn'sekjutiv/

_…the West, was still president (he handed over
to Mr Raisi after the maximum two **consecutive** terms)._","## consecutive

**Chinese:** a. 连续的, 联贯的\n[计] 连续的; 连接的
**English:** s. in regular succession without gaps\nr. in a consecutive manner
**CEFR:** B2

📊 Appears in 32 issue(s) · 35 occurrences",CEFR::B2
"inefficient
/.ini'fiʃәnt/

_Does inelastic mean **inefficient**?_","## inefficient

**Chinese:** a. 无效率的, 无能的\n[医] 无效的, 无效力的
**English:** a. not producing desired results; wasteful
**CEFR:** C2

📊 Appears in 31 issue(s) · 35 occurrences",CEFR::C2
"confront
/kәn'frʌnt/

_restore America’s alliances, Mr Biden has strained them, while handing an
advantage to Russia and China, the adversaries he swore to **confront**._","## confront

**Chinese:** vt. 使面对, 对抗, 遭遇, 使对质, 比较\n[法] 对证, 使对质, 比较
**English:** v. oppose, as in hostility or a competition\nv. deal with (something unpleasant) head on\nv. present somebody with something, usually to accuse or criticize\nv. be face to face with
**CEFR:** B2

📊 Appears in 33 issue(s) · 35 occurrences",CEFR::B2
"cumulative
/'kju:mjulәtiv/

_…ion system, extra defence spending and a few
other fresh expenses could reach a **cumulative** €263bn._","## cumulative

**Chinese:** a. 累积的\n[医] 蓄积的, 累积的
**English:** s increasing by successive addition
**CEFR:** B2

📊 Appears in 31 issue(s) · 35 occurrences",CEFR::B2
"constituency
/kәn'stitjuәnsi/

_happens, makes landfall in Mrs Merkel’s own **constituency**._","## constituency

**Chinese:** n. 选民, 顾客, 读者\n[法] 选区, 全体选民, 选区内的选民
**English:** n. the body of voters who elect a representative for their area
**CEFR:** C1

📊 Appears in 27 issue(s) · 35 occurrences",CEFR::C1
"sheer
/ʃiә/

_Children delight in the **sheer** joy of
documenting and sharing their thoughts and opinions, and in the…_","## sheer

**Chinese:** a. 绝对的, 全然的, 纯粹的, 透明的, 峻峭的\nvi. 偏转, 偏航\nvt. 使急转向, 使偏航\nadv. 完全, 全然, 峻峭\nn. 偏航
**English:** v. cause to sheer\nr. straight up or down without a break\nr. directly
**CEFR:** B1

📊 Appears in 30 issue(s) · 34 occurrences",CEFR::B1
"patriotism
/'peitriәtizm/

_It is also selective.■

United States

**Patriotism** and polarisation

explained in terms of racial identities”._","## patriotism

**Chinese:** n. 爱国心, 爱国精神, 爱国主义
**English:** n. love of country and willingness to sacrifice for it
**CEFR:** B2

📊 Appears in 31 issue(s) · 34 occurrences",CEFR::B2
"stint
/stint/

_Sir Keir has resurrected some talent from Labour’s last **stint**
in office, under Tony Blair and then Gordon Brown, and launched a gran…_","## stint

**Chinese:** vt. 节省, 限制, 停止\nvi. 节约\nn. 吝惜, 节约, 限额
**English:** n. an individual's prescribed share of work\nv. supply sparingly and with restricted quantities
**CEFR:** C2

📊 Appears in 33 issue(s) · 34 occurrences",CEFR::C2
"opaque
/әu'peik/

_As
for the hereditary sultans, their authority has flourished during the bickering
and with it their huge but **opaque** business interests._","## opaque

**Chinese:** n. 不透明物\na. 不透明的, 不传热的, 不传导的, 阴暗的\n[计] 白底
**English:** a. not transmitting or reflecting light or radiant energy; impenetrable to sight\ns. not clearly understood or expressed
**CEFR:** C2

📊 Appears in 32 issue(s) · 34 occurrences",CEFR::C2
"immense
/i'mens/

_But few pharmaceutical
executives went to jail, and this **immense** sum seems small, given that the
crisis has lasted a quarter of a cen…_","## immense

**Chinese:** a. 极广大的, 无边的, 非常好的
**English:** s unusually great in size or amount or degree or especially extent or scope
**CEFR:** C1

📊 Appears in 31 issue(s) · 33 occurrences",CEFR::C1
"exodus
/'eksәdәs/

_A version of this article was published online on June 27th 2021

Business

After the **exodus**

embarked on a gigantic experiment in home-working._","## exodus

**Chinese:** n. 大批的离去\n[法] 退出, 大批离去, 成一外出
**English:** n. a journey by a large group to escape from a hostile environment\nn. the second book of the Old Testament: tells of the departure of the Israelites out of slavery in Egypt led by Moses; God gave them the Ten Commandments and the rest of Mosaic law on Mount Sinai during the Exodus
**CEFR:** C2

📊 Appears in 26 issue(s) · 33 occurrences",CEFR::C2
"envoy
/'envɒi/

_On July 20th
John Kerry, President Joe Biden’s special **envoy** on climate change,
reiterated America’s pledge to triple its support t…_","## envoy

**Chinese:** n. 外交使节, 特使\n[法] 使者, 代表, 使节
**English:** n. a diplomat having less authority than an ambassador\nn. a brief stanza concluding certain forms of poetry
**CEFR:** C2

📊 Appears in 28 issue(s) · 33 occurrences",CEFR::C2
